"CIK","Ticker","Name","Exchange","SIC","Business","Incorporated","IRS"
"1090872",A,Agilent Technologies Inc,NYSE,"3825",CA,DE,"770518772"
"4281",AA,Alcoa Inc,NYSE,"3350",PA,PA,"250317820"
"6201",AAL,American Airlines Group Inc,NASDAQ,"4512",TX,DE,"751825172"
"706688",AAN,Aarons Inc,NYSE,"7359",GA,GA,"580687630"
"824142",AAON,Aaon Inc,NASDAQ,"3585",OK,NV,"870448736"
"1158449",AAP,Advance Auto Parts Inc,NYSE,"5531",VA,DE,"542049910"
"320193",AAPL,Apple Inc,NASDAQ,"3571",CA,CA,"942404110"
"1500217",AAT,American Assets Trust Inc,NYSE,"6798",CA,MD,""
"801558",AB,Cannon Express Inc,NYSE,"4213",AR,DE,"710650141"
"825313",AB,Alliancebernstein Holding LP,NYSE,"6282",NY,DE,"133434400"
"1551152",ABBV,Abbvie Inc,NYSE,"2834",IL,DE,"320375147"
"1140859",ABC,Amerisourcebergen Corp,NYSE,"5122",PA,DE,"233079390"
"351569",ABCB,Ameris Bancorp,NASDAQ,"6022",GA,GA,"581456434"
"1144980",ABG,Asbury Automotive Group Inc,NYSE,"5500",GA,DE,"10609375"
"771497",ABM,Abm Industries Inc,NYSE,"7340",NY,DE,"941369354"
"815094",ABMD,Abiomed Inc,NASDAQ,"3841",MA,DE,"42743260"
"1253986",ABR,Arbor Realty Trust Inc,NYSE,"6798",NY,MD,"200057959"
"1800",ABT,Abbott Laboratories,NYSE,"2834",IL,IL,"360698440"
"1304623",ACA,Aca Capital Holdings Inc,NYSE,"6351",NY,"",""
"1070494",ACAD,Acadia Pharmaceuticals Inc,NASDAQ,"2834",CA,DE,"61376651"
"1283630",ACC,American Campus Communities Inc,NYSE,"6798",TX,MD,"760753089"
"947484",ACGL,Arch Capital Group LTD,NASDAQ,"6331",D0,"",""
"1520697",ACHC,Acadia Healthcare Company Inc,NASDAQ,"8093",TN,DE,""
"1037676",ACI,Arch Coal Inc,NYSE,"1221",MO,DE,"430921172"
"935036",ACIW,Aci Worldwide Inc,NASDAQ,"7372",FL,DE,"470772104"
"868857",ACM,Aecom Technology Corp,NYSE,"8711",CA,DE,"611088522"
"1134538",ACN,Accenture LTD,NYSE,"7389",D0,"",""
"1467373",ACN,Accenture PLC,NYSE,"7389",L2,L2,"980627530"
"796343",ADBE,Adobe Systems Inc,NASDAQ,"7372",CA,DE,"770019522"
"917251",ADC,Agree Realty Corp,NYSE,"6798",MI,DE,"383148187"
"6281",ADI,Analog Devices Inc,NASDAQ,"3674",MA,MA,"42348234"
"891554",ADI,Document Technologies Inc,NASDAQ,"",NY,NY,""
"7084",ADM,Archer Daniels Midland Co,NYSE,"2070",IL,DE,"410129150"
"8670",ADP,Automatic Data Processing Inc,NASDAQ,"7374",NJ,DE,"221467904"
"1101215",ADS,Alliance Data Systems Corp,NYSE,"7389",TX,DE,"311429215"
"769397",ADSK,Autodesk Inc,NASDAQ,"7372",CA,DE,"942819853"
"1546640",ADT,Adt Corp,NYSE,"7381",FL,DE,"454517261"
"1468328",ADUS,Addus Homecare Corp,NASDAQ,"8082",IL,DE,"205340172"
"1002910",AEE,Ameren Corp,NYSE,"4931",MO,MO,"431723446"
"927003",AEIS,Advanced Energy Industries Inc,NASDAQ,"3679",CO,DE,"840846841"
"1039828",AEL,American Equity Investment Life Holding Co,NYSE,"6311",IA,IA,"421447959"
"919012",AEO,American Eagle Outfitters Inc,NYSE,"5651",PA,DE,"132721761"
"4904",AEP,American Electric Power Co Inc,NYSE,"4911",OH,NY,"134922640"
"1378789",AER,Aercap Holdings NV,NYSE,"7359",P7,P7,""
"874761",AES,Aes Corp,NYSE,"4991",VA,DE,"541163725"
"1042046",AFG,American Financial Group Inc,NYSE,"6331",OH,OH,"311544320"
"4977",AFL,Aflac Inc,NYSE,"6321",GA,GA,"581167100"
"1439222",AGIO,Agios Pharmaceuticals Inc,NASDAQ,"2834",MA,DE,""
"1423689",AGNC,American Capital Agency Corp,NASDAQ,"6798",MD,"","261701984"
"1273813",AGO,Assured Guaranty LTD,NYSE,"6351",D0,D0,""
"1129446",AGR,Agere Systems Inc,NYSE,"3674",PA,DE,"223746606"
"5272",AIG,American International Group Inc,NYSE,"6331",NY,DE,"132592361"
"1374535",AIMC,Altra Industrial Motion Corp,NASDAQ,"3569",MA,DE,"611478870"
"819793",AIN,Albany International Corp,NYSE,"2221",NY,DE,"140462060"
"109563",AIT,Applied Industrial Technologies Inc,NYSE,"5080",OH,OH,"340117420"
"922864",AIV,Apartment Investment & Management Co,NYSE,"6798",CO,MD,"841259577"
"1267238",AIZ,Assurant Inc,NYSE,"6321","","","391126612"
"354190",AJG,Gallagher Arthur J & Co,NYSE,"6411",IL,DE,"362151613"
"1086222",AKAM,Akamai Technologies Inc,NASDAQ,"7389",MA,DE,"43432319"
"1487712",AL,Air Lease Corp,NYSE,"7359",CA,DE,"271840403"
"915913",ALB,Albemarle Corp,NYSE,"2821",LA,VA,"541692118"
"929994",ALC,Assisted Living Concepts Inc,NYSE,"8050",WI,NV,"931148702"
"66756",ALE,Allete Inc,NYSE,"4931",MN,MN,"410418150"
"897077",ALG,Alamo Group Inc,NYSE,"3523",TX,DE,"741621248"
"1097149",ALGN,Align Technology Inc,NASDAQ,"3842",CA,DE,"943267295"
"1362468",ALGT,Allegiant Travel Co,NASDAQ,"4512",NV,NV,"204745737"
"766421",ALK,Alaska Air Group Inc,NYSE,"4512",WA,DE,"911292054"
"874663",ALKS,Alkermes Inc,NASDAQ,"2834",MA,PA,"232472830"
"1520262",ALKS,Alkermes PLC,NASDAQ,"2834",L2,"","981007018"
"899051",ALL,Allstate Corp,NYSE,"6331",IL,DE,"363871531"
"703970",ALLE,Allegiant Bancorp Inc,NYSE,"6021",MO,MO,"431262037"
"1579241",ALLE,Allegion PLC,NYSE,"7381",L2,L2,"981108930"
"1178670",ALNY,Alnylam Pharmaceuticals Inc,NASDAQ,"2834",MA,"","770602661"
"1411207",ALSN,Allison Transmission Holdings Inc,NYSE,"3714",IN,DE,""
"768251",ALTR,Altera Corp,NASDAQ,"3674",CA,DE,"770016691"
"1034670",ALV,Autoliv Inc,NYSE,"3714",UT,DE,"510378542"
"3499",ALX,Alexanders Inc,NYSE,"6798",NJ,DE,"510100517"
"899866",ALXN,Alexion Pharmaceuticals Inc,NASDAQ,"2834",CT,DE,"133648318"
"5133",AM,American Greetings Corp,NYSE,"2771",OH,OH,"340065325"
"6951",AMAT,Applied Materials Inc,NASDAQ,"3674",CA,DC,"941655526"
"1280263",AMBA,Ambarella Inc,NASDAQ,"3674",CA,"",""
"1514991",AMCX,Amc Networks Inc,NASDAQ,"4841",NY,DE,"275403694"
"2488",AMD,Advanced Micro Devices Inc,NYSE,"3674",CA,DE,"941692300"
"1037868",AME,Ametek Inc,NYSE,"3621",PA,DE,"141682544"
"896262",AMED,Amedisys Inc,NASDAQ,"8082",LA,DE,"113131700"
"1004434",AMG,Affiliated Managers Group Inc,NYSE,"6282",MA,DE,"43218510"
"318154",AMGN,Amgen Inc,NASDAQ,"2836",CA,DE,"953540776"
"1051717",AMH,Athene USA Corp,NYSE,"6311",IA,IA,""
"1562401",AMH,American Homes 4 Rent,NYSE,"6798",CA,MD,"461229660"
"1047127",AMKR,Amkor Technology Inc,NASDAQ,"3674",AZ,DE,"231722724"
"1361566",AMKR,Amkor International Holdings LLC,NASDAQ,"",DE,DE,"202104441"
"790730",AMN,Ameron International Corp,NYSE,"3270",CA,DE,"770100596"
"820027",AMP,Ameriprise Financial Inc,NYSE,"6282",MN,DE,"133180631"
"1488139",AMRC,Ameresco Inc,NYSE,"1700",MA,DE,"43512838"
"897448",AMRN,Amarin Corp PLC,NASDAQ,"2834",L2,X0,""
"1120246",AMRN,Amarin Corp PLC,NASDAQ,"2834",X0,"",""
"879957",AMSF,Aames Financial Corp,NASDAQ,"6162",CA,DE,"954340340"
"1018979",AMSF,Amerisafe Inc,NASDAQ,"6331",LA,TX,"752069407"
"1053507",AMT,American Tower Corp,NYSE,"6798",MA,DE,"650723837"
"794619",AMWD,American Woodmark Corp,NASDAQ,"2430",VA,VA,"541138147"
"1018724",AMZN,Amazon Com Inc,NASDAQ,"5961",WA,DE,"911646860"
"350698",AN,Autonation Inc,NYSE,"5500",FL,DE,"731105145"
"904163",ANAT,American National Insurance Co,NASDAQ,"6311",TX,TX,"740484030"
"1491778",ANGI,Angies List Inc,NASDAQ,"7310",IN,DE,"272440197"
"1013462",ANSS,Ansys Inc,NASDAQ,"7372",PA,DE,"43219960"
"91142",AOS,Smith A O Corp,NYSE,"3630",WI,DE,"390619790"
"6769",APA,Apache Corp,NYSE,"1311",TX,DE,"410747868"
"1517302",APAM,Artisan Partners Asset Management Inc,NYSE,"6282",WI,DE,"450969585"
"820313",APH,Amphenol Corp,NYSE,"3678",CT,DE,"222785165"
"1065645",APO,American Community Properties Trust,NYSE,"6552",MD,MD,"522058165"
"1411494",APO,Apollo Global Management LLC,NYSE,"6282",ny,DE,"208880053"
"1287750",ARCC,Ares Capital Corp,NASDAQ,"",NY,MD,"331089684"
"1410997",ARCT,American Realty Capital Trust Inc,NASDAQ,"6500",PA,DE,"711036989"
"1123871",ARD,Arena Resources Inc,NYSE,"1311",OK,NV,"731596109"
"1035443",ARE,Alexandria Real Estate Equities Inc,NYSE,"6798",CA,MD,"954502084"
"1013794",ARI,Arden Realty Inc,NYSE,"6798",CA,MD,"954578533"
"1467760",ARI,Apollo Commercial Real Estate Finance Inc,NYSE,"6798",NY,MD,"270467113"
"1584509",ARMK,Aramark Holdings Corp,NYSE,"5812",PA,DE,"208236097"
"1080709",ARNA,Arena Pharmaceuticals Inc,NASDAQ,"2834",CA,DE,"232908305"
"1100412",ARRY,Array Biopharma Inc,NASDAQ,"2834",CO,DE,"841460811"
"7536",ARW,Arrow Electronics Inc,NYSE,"5065",NY,NY,"111806155"
"879407",ARWR,Arrowhead Research Corp,NASDAQ,"8731",CA,DE,"460408024"
"890564",ASGN,On Assignment Inc,NYSE,"7363",CA,DE,"954023433"
"7694",ASH,Ashland Inc,NYSE,"5160",KY,KY,"610122250"
"1305014",ASH,Ashland Inc,NYSE,"5160",KY,KY,"200865835"
"1018963",ATI,Allegheny Technologies Inc,NYSE,"3317",PA,DE,"251792394"
"731802",ATO,Atmos Energy Corp,NYSE,"4924",TX,TX,"751743247"
"896622",ATR,Aptargroup Inc,NYSE,"3089",IL,DE,"363853103"
"1323885",ATRC,Atricure Inc,NASDAQ,"3841",OH,DE,"341940305"
"701288",ATRI,Atrion Corp,NASDAQ,"3841",TX,DE,"630821819"
"894081",ATSG,Air Transport Services Group Inc,NASDAQ,"4513",OH,DE,"261631624"
"718877",ATVI,Activision Blizzard Inc,NASDAQ,"7372",CA,DE,"954803544"
"104918",AVA,Avista Corp,NYSE,"4931",WA,WA,"910462470"
"1368622",AVAV,Aerovironment Inc,NASDAQ,"3721",CA,DE,"952705790"
"915912",AVB,Avalonbay Communities Inc,NYSE,"6798",VA,MD,"770404318"
"1441634",AVGO,Avago Technologies LTD,NASDAQ,"3674",U0,U0,""
"8858",AVT,Avnet Inc,NYSE,"5065",AZ,NY,"111890605"
"8818",AVY,Avery Dennison Corp,NYSE,"2670",CA,DE,"951492269"
"7431",AWI,Armstrong World Industries Inc,NYSE,"3089",PA,PA,"230366390"
"1410636",AWK,American Water Works Company Inc,NYSE,"4941",NJ,DE,"510063696"
"1056903",AWR,American States Water Co,NYSE,"4941",CA,CA,"954676679"
"52795",AXE,Anixter International Inc,NYSE,"5063",IL,DE,"941658138"
"4962",AXP,American Express Co,NYSE,"6199",NY,NY,"134922250"
"1214816",AXS,Axis Capital Holdings LTD,NYSE,"6331",D0,"",""
"1144215",AYI,Acuity Brands Inc,NYSE,"3640",GA,DE,"582632672"
"866787",AZO,Autozone Inc,NYSE,"5531",TN,NV,"621482048"
"356942",AZPN,Aspen Technology Inc,NASDAQ,"","","",""
"929940",AZPN,Aspen Technology Inc,NASDAQ,"7371",MA,DE,"42739697"
"9984",B,Barnes Group Inc,NYSE,"3490",CT,DE,"60247840"
"12927",BA,Boeing Co,NYSE,"3721",WA,DE,"910425694"
"70858",BAC,Bank Of America Corp,NYSE,"6021",NC,DE,"560906609"
"1443646",BAH,Booz Allen Hamilton Holding Corp,NYSE,"8742",VA,DE,""
"760498",BANF,Bancfirst Corp,NASDAQ,"6021",OK,OK,"731221379"
"946673",BANR,Banner Corp,NASDAQ,"6022",WA,WA,"911691604"
"10456",BAX,Baxter International Inc,NYSE,"3841",IL,DE,"360781620"
"886158",BBBY,Bed Bath & Beyond Inc,NASDAQ,"5700",NJ,NY,"112250488"
"764478",BBY,Best Buy Co Inc,NYSE,"5731",MN,MN,"410907483"
"14930",BC,Brunswick Corp,NYSE,"3510",IL,DE,"360848180"
"1328581",BCC,Boise Cascade Co,NYSE,"5030",ID,DE,"201496201"
"78890",BCO,Brinks Co,NYSE,"4731",VA,VA,"541317776"
"9326",BCPC,Balchem Corp,NASDAQ,"2800",NY,MD,"132578432"
"913142",BDC,Belden Inc,NYSE,"3357",MO,DE,"363601505"
"790816",BDN,Brandywine Realty Trust,NYSE,"6798",PA,MD,"232413352"
"10795",BDX,Becton Dickinson & Co,NYSE,"3841",NJ,NJ,"220760120"
"1113247",BE,Bearingpoint Inc,NYSE,"8742",VA,DE,"223680505"
"789073",BEAM,Beam Inc,NYSE,"2080",IL,DE,"133295276"
"1113784",BEAT,Cardionet Inc,NASDAQ,"3841",PA,CA,"330604557"
"1574774",BEAT,Biotelemetry Inc,NASDAQ,"3841",PA,DE,"462568498"
"1124941",BECN,Beacon Roofing Supply Inc,NASDAQ,"5030",VA,DE,""
"38777",BEN,Franklin Resources Inc,NYSE,"6282",CA,DE,"132670991"
"919463",BERY,Berry Plastics Corp,NYSE,"3089",IN,DE,"351813706"
"1378992",BERY,Berry Plastics Group Inc,NYSE,"3089",IN,DE,""
"1060559",BFAM,Bright Horizons Family Solutions Inc,NYSE,"8351",MA,DE,"621742957"
"1437578",BFAM,Bright Horizons Family Solutions Inc,NYSE,"8351",MA,DE,""
"1144519",BG,Bunge LTD,NYSE,"2070",NY,"",""
"768835",BIG,Big Lots Inc,NYSE,"5331",OH,OH,"61119097"
"875045",BIIB,Biogen Idec Inc,NASDAQ,"2836",MA,DE,"330112644"
"12208",BIO,Bio Rad Laboratories Inc,NYSE,"3826",CA,DE,"941381833"
"1475430",BIO,Joshua Gold Resources Inc,NYSE,"6770",A6,NV,"270531073"
"9626",BK,Bank Of New York Co Inc,NYSE,"6022",NY,NY,"132614959"
"1390777",BK,Bank Of New York Mellon Corp,NYSE,"6022",NY,DE,""
